observationcode,obs_value,observationstatus,data_source
4912,99.137,"Normal value",UIS
4913,99.2804,"Normal value",UIS
4914,93.9633,"Normal value",UIS
4915,98.0743,"Normal value",UIS
4916,96.953,"Normal value",UIS
4917,99.3007,"Normal value",UIS
4918,99.3215,"Normal value",UIS
4919,87.8556,"Normal value",UIS
4920,95.9132,"Normal value",UIS
4921,95.8497,"Normal value",UIS
4922,99.2218,"Normal value",UIS
4923,99.3019,"Normal value",UIS
4924,37.8661,"Normal value",UIS
4925,49.1245,"Normal value",UIS
4926,50.8517,"Normal value",UIS
4927,65.0149,"Normal value",UIS
4928,66.0327,"Normal value",UIS
4929,55.8959,"Normal value",UIS
4930,69.4784,"Normal value",UIS
4931,49.1273,"Normal value",UIS
4932,58.4851,"Normal value",UIS
4933,58.1252,"Normal value",UIS
4934,74.2033,"Normal value",UIS
4935,73.9665,"Normal value",UIS
4936,61.1138,"Normal value",UIS
4937,75.5764,"Normal value",UIS
4938,28.0347,"Normal value",UIS
4939,40.9684,"Normal value",UIS
4940,44.5402,"Normal value",UIS
4941,56.1914,"Normal value",UIS
4942,58.999,"Normal value",UIS
4943,50.9689,"Normal value",UIS
4944,63.5027,"Normal value",UIS
4945,99.2699,"Normal value",UIS
4946,99.7247,"Normal value",UIS
4947,98.18,"Estimated value",UIS
4948,99.3454,"Normal value",UIS
4949,99.7152,"Normal value",UIS
4950,98.41,"Estimated value",UIS
4951,99.3087,"Normal value",UIS
4952,99.7198,"Normal value",UIS
4953,98.3,"Estimated value",UIS
4954,97.65,"Normal value",UIS
4955,98.8133,"Normal value",UIS
4956,99.0648,"Normal value",UIS
4957,98.9713,"Normal value",UIS
4958,99.07,"Estimated value",UIS
4959,96.8069,"Normal value",UIS
4960,98.494,"Normal value",UIS
4961,98.7706,"Normal value",UIS
4962,98.5867,"Normal value",UIS
4963,98.56,"Estimated value",UIS
4964,98.4645,"Normal value",UIS
4965,99.1384,"Normal value",UIS
4966,99.3744,"Normal value",UIS
4967,99.3831,"Normal value",UIS
4968,37.3575,"Normal value",UIS
4969,50.8571,"Estimated value",UIS
4970,62.6992,"Estimated value",UIS
4971,59.6143,"Normal value",UIS
4972,64.5305,"Estimated value",UIS
4973,70.5761,"Estimated value",UIS
4974,47.9276,"Normal value",UIS
4975,57.0221,"Estimated value",UIS
4976,66.6486,"Estimated value",UIS
4977,96.1595,"Normal value",UIS
4978,99.0844,"Normal value",UIS
4979,99.6045,"Normal value",UIS
4980,99.7667,"Normal value",UIS
4981,99.8806,"Normal value",UIS
4982,99.893,"Normal value",UIS
4983,99.901,"Normal value",UIS
4984,99.9039,"Normal value",UIS
4985,99.8381,"Normal value",UIS
4986,99.9405,"Normal value",UIS
4987,99.9401,"Normal value",UIS
4988,99.9424,"Normal value",UIS
4989,96.4088,"Normal value",UIS
4990,98.8551,"Normal value",UIS
4991,99.41,"Normal value",UIS
4992,99.7379,"Normal value",UIS
4993,99.8936,"Normal value",UIS
4994,99.8969,"Normal value",UIS
4995,99.8963,"Normal value",UIS
4996,99.8972,"Normal value",UIS
4997,99.7352,"Normal value",UIS
4998,99.9132,"Normal value",UIS
4999,99.9212,"Normal value",UIS
5000,99.9174,"Normal value",UIS
5001,96.2881,"Normal value",UIS
5002,98.9667,"Normal value",UIS
5003,99.5046,"Normal value",UIS
5004,99.7518,"Normal value",UIS
5005,99.8872,"Normal value",UIS
5006,99.8949,"Normal value",UIS
5007,99.8986,"Normal value",UIS
5008,99.9005,"Normal value",UIS
5009,99.7849,"Normal value",UIS
5010,99.9266,"Normal value",UIS
5011,99.9304,"Normal value",UIS
5012,99.9296,"Normal value",UIS
5013,99.779,"Normal value",UIS
5014,99.7577,"Normal value",UIS
5015,99.737,"Normal value",UIS
5016,99.79,"Estimated value",UIS
5017,15.88,"Estimated value",UIS
5018,13.14,"Estimated value",UIS
5019,10.46,"Estimated value",UIS
5020,84.9733,"Normal value",UIS
5021,94.2885,"Normal value",UIS
5022,98.0921,"Normal value",UIS
5023,98.8174,"Normal value",UIS
5024,98.9014,"Normal value",UIS
5025,99.1521,"Normal value",UIS
5026,99.2707,"Normal value",UIS
5027,99.0844,"Normal value",UIS
5028,99.229,"Normal value",UIS
5029,96.8759,"Normal value",UIS
5030,85.3462,"Normal value",UIS
5031,93.4984,"Normal value",UIS
5032,97.0452,"Normal value",UIS
5033,97.9152,"Normal value",UIS
5034,98.3887,"Normal value",UIS
5035,98.4306,"Normal value",UIS
5036,98.4966,"Normal value",UIS
5037,98.6817,"Normal value",UIS
5038,98.6846,"Normal value",UIS
5039,93.7561,"Normal value",UIS
5040,85.1658,"Normal value",UIS
5041,93.9052,"Normal value",UIS
5042,97.5708,"Normal value",UIS
5043,98.3651,"Normal value",UIS
5044,98.6441,"Normal value",UIS
5045,98.882,"Normal value",UIS
5046,98.8823,"Normal value",UIS
5047,98.9558,"Normal value",UIS
5048,95.3238,"Normal value",UIS
5049,98.6413,"Normal value",UIS
5050,99.54,"Normal value",UIS
5051,99.5804,"Normal value",UIS
5052,99.5717,"Normal value",UIS
5053,99.58,"Normal value",UIS
5054,99.5278,"Normal value",UIS
5055,99.6387,"Normal value",UIS
5056,99.5068,"Normal value",UIS
5057,99.6546,"Normal value",UIS
5058,99.6411,"Normal value",UIS
5059,99.6946,"Normal value",UIS
5060,99.7573,"Normal value",UIS
5061,99.6188,"Normal value",UIS
5062,99.6376,"Normal value",UIS
5063,99.6885,"Normal value",UIS
5064,98.642,"Normal value",UIS
5065,99.5546,"Normal value",UIS
5066,99.5582,"Normal value",UIS
5067,99.5378,"Normal value",UIS
5068,99.5693,"Normal value",UIS
5069,99.5643,"Normal value",UIS
5070,99.599,"Normal value",UIS
5071,99.5946,"Normal value",UIS
5072,99.6994,"Normal value",UIS
5073,99.6728,"Normal value",UIS
5074,99.6693,"Normal value",UIS
5075,99.7228,"Normal value",UIS
5076,99.6557,"Normal value",UIS
5077,99.6222,"Normal value",UIS
5078,99.7156,"Normal value",UIS
5079,98.6426,"Normal value",UIS
5080,99.5697,"Normal value",UIS
5081,99.535,"Normal value",UIS
5082,99.5021,"Normal value",UIS
5083,99.5581,"Normal value",UIS
5084,99.6026,"Normal value",UIS
5085,99.5573,"Normal value",UIS
5086,99.6864,"Normal value",UIS
5087,99.746,"Normal value",UIS
5088,99.7057,"Normal value",UIS
5089,99.6429,"Normal value",UIS
5090,99.6868,"Normal value",UIS
5091,99.6942,"Normal value",UIS
5092,99.6061,"Normal value",UIS
5093,99.7439,"Normal value",UIS
5094,91.8798,"Normal value",UIS
5095,95.0653,"Normal value",UIS
5096,97.0271,"Normal value",UIS
5097,97.3325,"Normal value",UIS
5098,97.6865,"Normal value",UIS
5099,98.4112,"Normal value",UIS
5100,98.5451,"Normal value",UIS
5101,90.1923,"Normal value",UIS
5102,96.1211,"Normal value",UIS
5103,97.9392,"Normal value",UIS
5104,98.5861,"Normal value",UIS
5105,98.589,"Normal value",UIS
5106,98.9449,"Normal value",UIS
5107,99.1478,"Normal value",UIS
5108,91.0433,"Normal value",UIS
5109,95.5886,"Normal value",UIS
5110,97.4841,"Normal value",UIS
5111,97.9818,"Normal value",UIS
5112,98.1579,"Normal value",UIS
5113,98.689,"Normal value",UIS
5114,98.8565,"Normal value",UIS
5115,96.9136,"Normal value",UIS
5116,99.0249,"Normal value",UIS
5117,99.0393,"Normal value",UIS
5118,99.1342,"Normal value",UIS
5119,99.2104,"Normal value",UIS
5120,99.233,"Normal value",UIS
5121,99.2113,"Normal value",UIS
5122,99.2599,"Normal value",UIS
5123,99.3452,"Normal value",UIS
5124,99.4188,"Normal value",UIS
5125,99.4058,"Normal value",UIS
5126,99.4105,"Normal value",UIS
5127,99.4515,"Normal value",UIS
5128,99.2922,"Normal value",UIS
5129,97.1885,"Normal value",UIS
5130,98.8548,"Normal value",UIS
5131,99.1457,"Normal value",UIS
5132,98.9869,"Normal value",UIS
5133,98.8154,"Normal value",UIS
5134,99.2335,"Normal value",UIS
5135,99.274,"Normal value",UIS
5136,99.367,"Normal value",UIS
5137,99.2271,"Normal value",UIS
5138,99.2749,"Normal value",UIS
5139,99.3194,"Normal value",UIS
5140,99.2679,"Normal value",UIS
5141,99.3131,"Normal value",UIS
5142,99.3824,"Normal value",UIS
5143,97.0465,"Normal value",UIS
5144,98.9418,"Normal value",UIS
5145,99.0914,"Normal value",UIS
5146,99.0621,"Normal value",UIS
5147,99.0173,"Normal value",UIS
5148,99.2333,"Normal value",UIS
5149,99.242,"Normal value",UIS
5150,99.3123,"Normal value",UIS
5151,99.2873,"Normal value",UIS
5152,99.3483,"Normal value",UIS
5153,99.3635,"Normal value",UIS
5154,99.3406,"Normal value",UIS
5155,99.3837,"Normal value",UIS
5156,99.3363,"Normal value",UIS
5157,85.695,"Normal value",UIS
5158,68.6679,"Normal value",UIS
5159,72.51,"Estimated value",UIS
5160,72.3314,"Normal value",UIS
5161,62.7172,"Normal value",UIS
5162,73.49,"Estimated value",UIS
5163,78.1556,"Normal value",UIS
5164,65.8054,"Normal value",UIS
5165,73,"Estimated value",UIS
5166,94.8811,"Normal value",UIS
5167,99.4164,"Normal value",UIS
5168,98.3766,"Normal value",UIS
5169,97.6679,"Normal value",UIS
5170,98.6456,"Estimated value",UIS
5171,95.6159,"Normal value",UIS
5172,99.3759,"Normal value",UIS
5173,97.9727,"Normal value",UIS
5174,98.0857,"Normal value",UIS
5175,98.8754,"Estimated value",UIS
5176,94.139,"Normal value",UIS
5177,99.4598,"Normal value",UIS
5178,98.8021,"Normal value",UIS
5179,97.2597,"Normal value",UIS
5180,98.4,"Estimated value",UIS
5181,74.2764,"Normal value",UIS
5182,95.1888,"Normal value",UIS
5183,92.4538,"Normal value",UIS
5184,59.0169,"Normal value",UIS
5185,92.9635,"Normal value",UIS
5186,90.2186,"Normal value",UIS
5187,88.832,"Normal value",UIS
5188,97.1441,"Normal value",UIS
5189,94.6073,"Normal value",UIS
5190,99.7036,"Normal value",UIS
5191,99.8471,"Normal value",UIS
5192,99.6712,"Normal value",UIS
5193,99.8497,"Normal value",UIS
5194,99.7365,"Normal value",UIS
5195,99.8444,"Normal value",UIS
5196,99.86,"Estimated value",UIS
5197,97.5708,"Normal value",UIS
5198,98.0999,"Normal value",UIS
5199,98.2168,"Normal value",UIS
5200,96.6425,"Normal value",UIS
5201,97.9778,"Normal value",UIS
5202,98.0029,"Normal value",UIS
5203,96.8673,"Normal value",UIS
5204,97.9754,"Normal value",UIS
5205,98.0509,"Normal value",UIS
5206,96.5976,"Normal value",UIS
5207,98.3139,"Normal value",UIS
5208,98.1466,"Normal value",UIS
5209,96.1722,"Normal value",UIS
5210,97.8479,"Normal value",UIS
5211,97.8789,"Normal value",UIS
5212,96.552,"Normal value",UIS
5213,98.6549,"Normal value",UIS
5214,98.293,"Normal value",UIS
5215,78.5684,"Normal value",UIS
5216,84.6505,"Estimated value",UIS
5217,80.4898,"Normal value",UIS
5218,82.4585,"Estimated value",UIS
5219,79.5287,"Normal value",UIS
5220,83.539,"Estimated value",UIS
5221,83.7862,"Normal value",UIS
5222,84.8553,"Normal value",UIS
5223,87.628,"Normal value",UIS
5224,86.9167,"Normal value",UIS
5225,89.6725,"Normal value",UIS
5226,74.4396,"Normal value",UIS
5227,76.4529,"Normal value",UIS
5228,81.736,"Normal value",UIS
5229,79.8859,"Normal value",UIS
5230,84.2901,"Normal value",UIS
5231,63.5549,"Normal value",UIS
5232,67.9237,"Normal value",UIS
5233,74.5554,"Normal value",UIS
5234,72.7081,"Normal value",UIS
5235,78.3708,"Normal value",UIS
5236,99.8193,"Normal value",UIS
5237,99.3087,"Normal value",UIS
5238,99.4248,"Normal value",UIS
5239,99.437,"Normal value",UIS
5240,99.4411,"Estimated value",UIS
5241,99.7963,"Normal value",UIS
5242,99.3545,"Normal value",UIS
5243,99.555,"Normal value",UIS
5244,99.5104,"Normal value",UIS
5245,99.5398,"Estimated value",UIS
5246,99.841,"Normal value",UIS
5247,99.2652,"Normal value",UIS
5248,99.3022,"Normal value",UIS
5249,99.3666,"Normal value",UIS
5250,99.3487,"Estimated value",UIS
5251,99.2436,"Normal value",UIS
5252,99.3,"Normal value",UIS
5253,99.195,"Normal value",UIS
5254,99.44,"Estimated value",UIS
5255,99.55,"Estimated value",UIS
5256,99.2194,"Normal value",UIS
5257,85.7446,"Normal value",UIS
5258,96.395,"Normal value",UIS
5259,97.8399,"Normal value",UIS
5260,98.1343,"Normal value",UIS
5261,98.2109,"Normal value",UIS
5262,98.2363,"Normal value",UIS
5263,97.9706,"Normal value",UIS
5264,96.6118,"Normal value",UIS
5265,62.5232,"Normal value",UIS
5266,92.2407,"Normal value",UIS
5267,94.7246,"Normal value",UIS
5268,95.7864,"Normal value",UIS
5269,96.0936,"Normal value",UIS
5270,96.3176,"Normal value",UIS
5271,95.7176,"Normal value",UIS
5272,95.8012,"Normal value",UIS
5273,74.2841,"Normal value",UIS
5274,94.339,"Normal value",UIS
5275,96.2997,"Normal value",UIS
5276,96.7943,"Normal value",UIS
5277,97.1717,"Normal value",UIS
5278,97.3044,"Normal value",UIS
5279,96.865,"Normal value",UIS
5280,96.2091,"Normal value",UIS
5281,90.7541,"Normal value",UIS
5282,93.622,"Normal value",UIS
5283,95.684,"Normal value",UIS
5284,96.5708,"Normal value",UIS
5285,98.0244,"Normal value",UIS
5286,98.3609,"Normal value",UIS
5287,98.366,"Normal value",UIS
5288,98.5846,"Normal value",UIS
5289,99.019,"Normal value",UIS
5290,99.2142,"Normal value",UIS
5291,99.4467,"Normal value",UIS
5292,99.5905,"Estimated value",UIS
5293,99.6891,"Normal value",UIS
5294,99.747,"Normal value",UIS
5295,99.8061,"Normal value",UIS
5296,99.8598,"Normal value",UIS
5297,99.9079,"Normal value",UIS
5298,68.2533,"Normal value",UIS
5299,75.238,"Normal value",UIS
5300,85.961,"Normal value",UIS
5301,88.3858,"Normal value",UIS
5302,93.295,"Normal value",UIS
5303,93.9602,"Normal value",UIS
5304,94.1195,"Normal value",UIS
5305,94.2891,"Normal value",UIS
5306,96.5702,"Normal value",UIS
5307,97.1973,"Normal value",UIS
5308,97.9363,"Normal value",UIS
5309,98.4127,"Estimated value",UIS
5310,98.7421,"Normal value",UIS
5311,98.9509,"Normal value",UIS
5312,99.1671,"Normal value",UIS
5313,99.3716,"Normal value",UIS
5314,99.5864,"Normal value",UIS
5315,80.0549,"Normal value",UIS
5316,84.6911,"Normal value",UIS
5317,90.9014,"Normal value",UIS
5318,92.5437,"Normal value",UIS
5319,95.6035,"Normal value",UIS
5320,96.1186,"Normal value",UIS
5321,96.1815,"Normal value",UIS
5322,96.3624,"Normal value",UIS
5323,97.8075,"Normal value",UIS
5324,98.2246,"Normal value",UIS
5325,98.7094,"Normal value",UIS
5326,99.016,"Estimated value",UIS
5327,99.2274,"Normal value",UIS
5328,99.3585,"Normal value",UIS
5329,99.4944,"Normal value",UIS
5330,99.6214,"Normal value",UIS
5331,99.7509,"Normal value",UIS
5332,99.8104,"Normal value",UIS
5333,99.8079,"Normal value",UIS
5334,99.77,"Estimated value",UIS
5335,99.8129,"Normal value",UIS
5336,69.8008,"Normal value",UIS
5337,80.7912,"Normal value",UIS
5338,84.0657,"Normal value",UIS
5339,87.4088,"Normal value",UIS
5340,83.6589,"Normal value",UIS
5341,89.3963,"Estimated value",UIS
5342,77.2239,"Normal value",UIS
5343,85.9576,"Normal value",UIS
5344,87.2658,"Normal value",UIS
5345,89.6352,"Normal value",UIS
5346,85.7598,"Normal value",UIS
5347,88.8269,"Estimated value",UIS
5348,63.1238,"Normal value",UIS
5349,76.1791,"Normal value",UIS
5350,81.1296,"Normal value",UIS
5351,85.4715,"Normal value",UIS
5352,81.6542,"Normal value",UIS
5353,89.9506,"Estimated value",UIS
5354,99.8049,"Normal value",UIS
5355,99.9698,"Estimated value",UIS
5356,99.7762,"Normal value",UIS
5357,99.9571,"Estimated value",UIS
5358,99.8345,"Normal value",UIS
5359,99.9827,"Estimated value",UIS
5360,63.0476,"Normal value",UIS
5361,82.4726,"Normal value",UIS
5362,95.0064,"Normal value",UIS
5363,56.277,"Normal value",UIS
5364,84.5143,"Normal value",UIS
5365,97.0017,"Normal value",UIS
5366,65.5117,"Normal value",UIS
5367,81.0138,"Normal value",UIS
5368,93.6252,"Normal value",UIS
5369,81.7533,"Normal value",UIS
5370,78.396,"Normal value",UIS
5371,74.5605,"Estimated value",UIS
5372,85.94,"Normal value",UIS
5373,85.7551,"Normal value",UIS
5374,86.2043,"Normal value",UIS
5375,80.9172,"Normal value",UIS
5376,76.4911,"Estimated value",UIS
5377,87.1745,"Normal value",UIS
5378,87.0131,"Normal value",UIS
5379,77.8662,"Normal value",UIS
5380,76.202,"Normal value",UIS
5381,72.771,"Estimated value",UIS
5382,84.848,"Normal value",UIS
5383,84.6408,"Normal value",UIS
5384,97.7409,"Normal value",UIS
5385,98.263,"Normal value",UIS
5386,98.1532,"Normal value",UIS
5387,98.3121,"Normal value",UIS
5388,98.4888,"Normal value",UIS
5389,98.6277,"Normal value",UIS
5390,98.5075,"Normal value",UIS
5391,98.3594,"Normal value",UIS
5392,98.6134,"Normal value",UIS
5393,98.6261,"Normal value",UIS
5394,98.5644,"Normal value",UIS
5395,98.3091,"Normal value",UIS
5396,98.6385,"Normal value",UIS
5397,98.8731,"Normal value",UIS
5398,98.5614,"Normal value",UIS
5399,98.6048,"Normal value",UIS
5400,98.2962,"Normal value",UIS
5401,98.6286,"Normal value",UIS
5402,98.5802,"Normal value",UIS
5403,98.7125,"Normal value",UIS
5404,98.7591,"Normal value",UIS
5405,98.9681,"Normal value",UIS
5406,98.8615,"Normal value",UIS
5407,98.7842,"Normal value",UIS
5408,98.8622,"Normal value",UIS
5409,98.9553,"Normal value",UIS
5410,98.9298,"Normal value",UIS
5411,98.8389,"Normal value",UIS
5412,98.9276,"Normal value",UIS
5413,99.1525,"Normal value",UIS
5414,98.9326,"Normal value",UIS
5415,98.8803,"Normal value",UIS
5416,98.8356,"Normal value",UIS
5417,98.9951,"Normal value",UIS
5418,99.0173,"Normal value",UIS
5419,99.1147,"Normal value",UIS
5420,99.0191,"Normal value",UIS
5421,99.3203,"Normal value",UIS
5422,99.2278,"Normal value",UIS
5423,99.2254,"Normal value",UIS
5424,99.121,"Normal value",UIS
5425,99.2978,"Normal value",UIS
5426,99.3102,"Normal value",UIS
5427,99.3906,"Normal value",UIS
5428,99.2287,"Normal value",UIS
5429,99.4413,"Normal value",UIS
5430,99.317,"Normal value",UIS
5431,99.166,"Normal value",UIS
5432,99.8744,"Normal value",UIS
5433,99.8534,"Normal value",UIS
5434,99.8945,"Normal value",UIS
5435,71.8296,"Normal value",UIS
5436,77.2,"Estimated value",UIS
5437,86.1,"Estimated value",UIS
5438,91.8,"Estimated value",UIS
5439,95.3,"Estimated value",UIS
5440,96.2821,"Estimated value",UIS
5441,67.6441,"Normal value",UIS
5442,74.3,"Estimated value",UIS
5443,85.1,"Estimated value",UIS
5444,95.6,"Estimated value",UIS
5445,96.5966,"Estimated value",UIS
5446,75.7442,"Normal value",UIS
5447,79.82,"Estimated value",UIS
5448,87.14,"Estimated value",UIS
5449,91.93,"Estimated value",UIS
5450,95.09,"Estimated value",UIS
5451,95.9766,"Estimated value",UIS
5452,93.1118,"Normal value",UIS
5453,95.439,"Normal value",UIS
5454,97.1993,"Normal value",UIS
5455,98.3988,"Normal value",UIS
5456,98.5333,"Normal value",UIS
5457,97.5592,"Normal value",UIS
5458,99.0076,"Normal value",UIS
5459,98.7595,"Normal value",UIS
5460,93.8853,"Normal value",UIS
5461,96.3597,"Normal value",UIS
5462,98.0663,"Normal value",UIS
5463,98.8361,"Normal value",UIS
5464,98.805,"Normal value",UIS
5465,98.2364,"Normal value",UIS
5466,99.3174,"Normal value",UIS
5467,99.0926,"Normal value",UIS
5468,92.3298,"Normal value",UIS
5469,94.5208,"Normal value",UIS
5470,96.3262,"Normal value",UIS
5471,97.9744,"Normal value",UIS
5472,98.2699,"Normal value",UIS
5473,96.8899,"Normal value",UIS
5474,98.712,"Normal value",UIS
5475,98.4419,"Normal value",UIS
5476,95.0251,"Normal value",UIS
5477,93.7343,"Normal value",UIS
5478,94.0971,"Estimated value",UIS
5479,94.8365,"Normal value",UIS
5480,97.0917,"Normal value",UIS
5481,98.4081,"Estimated value",UIS
5482,94.0229,"Normal value",UIS
5483,93.4022,"Normal value",UIS
5484,93.8226,"Estimated value",UIS
5485,94.0555,"Normal value",UIS
5486,96.7811,"Normal value",UIS
5487,98.3531,"Estimated value",UIS
5488,96.1089,"Normal value",UIS
5489,94.0826,"Normal value",UIS
5490,94.3706,"Estimated value",UIS
5491,95.5878,"Normal value",UIS
5492,97.3952,"Normal value",UIS
5493,98.4601,"Estimated value",UIS
5494,35.3777,"Normal value",UIS
5495,60.6,"Estimated value",UIS
5496,82.8042,"Normal value",UIS
5497,92.85,"Estimated value",UIS
5498,60.2221,"Normal value",UIS
5499,77,"Estimated value",UIS
5500,66.3812,"Normal value",UIS
5501,69.4572,"Normal value",UIS
5502,69.0888,"Normal value",UIS
5503,64.0496,"Estimated value",UIS
5504,88.7146,"Normal value",UIS
5505,92.0916,"Estimated value",UIS
5506,67.2693,"Normal value",UIS
5507,72.6156,"Normal value",UIS
5508,77.7251,"Normal value",UIS
5509,70.3084,"Estimated value",UIS
5510,91.1956,"Normal value",UIS
5511,92.5596,"Estimated value",UIS
5512,65.5244,"Normal value",UIS
5513,66.2268,"Normal value",UIS
5514,66.311,"Normal value",UIS
5515,58.4776,"Estimated value",UIS
5516,86.5095,"Normal value",UIS
5517,91.6282,"Estimated value",UIS
5518,93.827,"Normal value",UIS
5519,96.5406,"Normal value",UIS
5520,89.5906,"Estimated value",UIS
5521,87.5919,"Estimated value",UIS
5522,84.8122,"Normal value",UIS
5523,94.3534,"Normal value",UIS
5524,92.1246,"Estimated value",UIS
5525,93.1883,"Estimated value",UIS
5526,89.0219,"Normal value",UIS
5527,95.4114,"Normal value",UIS
5528,90.9307,"Estimated value",UIS
5529,90.4281,"Estimated value",UIS
